uid,src_ip,dst_ip,predicted_label,actual_label,ts,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type
b_Cj8DlT2BxPV1dlZwhi,192.168.100.115,192.168.100.218,1,0,2023-07-20 02:18:09.228367104,http,0.085474,7.0,6.0,2.0,2.0,81.896235,70.196773,152.093009,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,2.0,2.0,0.0,2.0,2.0,12.0,20637.851338,64896.0,64320.0,503.0,502.0,client->server,0,benign
b_CGpRLHF1AQQXCZxe2,192.168.100.31,192.168.100.218,1,0,2023-07-05 02:39:53.414835968,http,22.82733,12.0,11.0,5.0,4.0,0.525686,0.481879,1.007564,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,22.0,392.862413,64896.0,64320.0,502.0,502.0,client->server,0,benign
CJ4V9UyLtOq9zvoIb,192.168.100.218,192.168.100.115,1,0,2023-09-07 21:16:17.865263104,,0.000409,1.0,1.0,0.0,0.0,2444.2331,2444.2331,4888.4662,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CbvyXc4x4liJN6PvZ1,192.168.100.23,192.168.100.218,1,0,2023-07-20 08:56:02.255290112,http,0.599484,13.0,12.0,5.0,5.0,21.685317,20.017216,41.702533,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,17656.852536,64896.0,64320.0,502.0,502.0,client->server,0,benign
CaiVqA153xMIlhLhs3,192.168.100.218,192.168.100.49,1,0,2023-09-09 21:29:26.753808896,,0.000919,1.0,1.0,0.0,0.0,1088.016602,1088.016602,2176.033204,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_Ci7Kyl2ZW2ILXXRqdf,192.168.100.49,23.197.7.132,1,0,2023-07-08 16:39:47.445393152,ssl,0.146603,8.0,7.0,1.0,3.0,54.569191,47.748042,102.317234,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,1.0,3.0,14.0,45537.990109,64896.0,65160.0,502.0,506.0,client->internet,0,benign
CoQPhh2pOeBgw0OEx2,192.168.100.218,192.168.100.23,1,0,2023-09-07 11:54:17.919760896,,0.001253,1.0,1.0,0.0,0.0,798.003044,798.003044,1596.006088,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CFoR1uxuRhOQKmHP1,192.168.100.115,192.168.100.218,1,0,2023-07-05 06:33:35.765714944,http,0.308554,10.0,9.0,4.0,3.0,32.40922,29.168298,61.577518,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,9453.769418,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cm6fp81zu1Yd7JBodi,192.168.100.23,192.168.100.218,1,0,2023-07-21 20:32:11.891796224,ssl,0.344799,10.0,11.0,5.0,5.0,29.002421,31.902663,60.905084,1.1,328.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,20.0,25817.955034,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CpkxGH1NBReRE25qZd,192.168.100.49,192.168.100.218,1,0,2023-07-18 18:19:27.058360064,http,0.369054,10.0,10.0,5.0,4.0,27.096317,27.096317,54.192635,1.0,328.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,19.0,25177.898119,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CxXeX93ViT6bqKRtvi,192.168.100.104,192.168.100.218,1,0,2023-07-19 02:56:44.926534912,http,0.442584,10.0,11.0,5.0,4.0,22.594579,24.854037,47.448616,1.1,328.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,20.0,18848.397791,64896.0,64320.0,502.0,502.0,client->server,0,benign
CeIfYt3jEnIo0yjLxa,192.168.100.218,192.168.100.115,1,0,2023-09-07 18:45:36.742556928,,0.000257999,1.0,1.0,0.0,0.0,3876.436229,3876.436229,7752.872458,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
C7Qkdp4mZkwmlNH3Ef,192.168.100.218,192.168.100.31,1,0,2023-09-10 00:38:47.975086848,,0.000416,1.0,1.0,0.0,0.0,2403.612607,2403.612607,4807.225215,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CmZydg3ypxFJTyd2B8,192.168.100.99,172.217.16.74,1,0,2023-07-19 14:09:41.726924032,http,0.896886,7.0,6.0,1.0,2.0,7.804781,6.689813,14.494594,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,2.0,2.0,0.0,1.0,2.0,12.0,1094.899329,64896.0,65535.0,502.0,261.0,client->internet,0,benign
b_C3lEZ82iRvDCyoJW8l,192.168.100.23,130.211.44.5,1,0,2023-07-05 06:05:28.223288064,ssl,3.763069,10.0,10.0,3.0,4.0,2.657405,2.657405,5.314811,1.0,328.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,19.0,2497.429681,64896.0,65535.0,502.0,282.0,client->internet,0,benign
ChL3Ij38C3HTiwLcvh,192.168.100.218,192.168.100.31,1,0,2023-09-09 15:11:18.335949056,,0.001069,1.0,1.0,0.0,0.0,935.393399,935.393399,1870.786798,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CETDEoe3YVEQJaVBk,192.168.100.99,184.28.181.164,1,0,2023-07-20 13:17:07.047454976,ssl,10.256998999,10.0,9.0,2.0,4.0,0.974944,0.87745,1.852394,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,2.0,4.0,18.0,126.255252,64896.0,65160.0,503.0,505.0,client->internet,0,benign
b_CnA1jD1FKl1TMiHnZc,192.168.100.104,192.168.100.218,1,0,2023-07-05 20:00:59.387463936,http,0.431972,10.0,9.0,4.0,3.0,23.149647,20.834682,43.98433,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,13079.55064,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cbh0UC1cX7kEeUNoHh,192.168.100.49,192.168.100.218,1,0,2023-07-21 22:08:50.529148160,http,0.573009,10.0,9.0,4.0,3.0,17.451732,15.706559,33.158292,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,12895.0851,64896.0,64320.0,502.0,502.0,client->server,0,benign
CzGdjK2dEYVUCGnZc,192.168.100.218,192.168.100.23,1,0,2023-09-07 17:26:14.620100096,,0.001151,1.0,1.0,0.0,0.0,868.74565,868.74565,1737.491301,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CWmLVp1RND1UFp8wk9,192.168.100.23,192.168.100.218,1,0,2023-07-21 15:24:00.435867904,http,27.224034,9.0,8.0,3.0,3.0,0.33059,0.293858,0.624448,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,3.0,16.0,99.397466,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CFS3NP1a205Jyt1K8k,192.168.100.31,192.168.100.218,1,0,2023-07-20 06:19:34.737509888,http,0.009203,5.0,3.0,1.0,0.0,543.303627,325.982176,869.285803,0.6,168.0,32.0,40.0,104.0,32.0,40.0,2.0,2.0,0.0,1.0,0.0,7.0,46180.80829,64896.0,64320.0,507.0,502.0,client->server,0,benign
CgRYeF2JT5z0mvj3J7,192.168.100.218,192.168.100.31,1,0,2023-09-10 09:47:47.175981056,,0.00115,1.0,1.0,0.0,0.0,869.646278,869.646278,1739.292557,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CSLI7L3ScxAlchnn61,192.168.100.49,192.168.100.218,1,0,2023-07-18 23:50:11.385787136,http,0.076655,10.0,9.0,5.0,5.0,130.454786,117.409307,247.864093,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,18.0,122888.408219,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_C3u8zegEAa5yIMjl2,192.168.100.99,192.168.100.218,1,0,2023-07-19 01:03:08.508162048,http,0.119345,8.0,7.0,3.0,2.0,67.032581,58.653508,125.686089,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,2.0,14.0,40554.711458,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CpF9bn6bGj0SyOjzf,192.168.100.23,192.168.100.218,1,0,2023-07-19 05:42:45.571873792,http,0.526408,10.0,9.0,4.0,3.0,18.996665,17.096998,36.093663,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,15638.054404,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CdOQpc1oqxrR5ndRJ2,192.168.100.104,192.168.100.218,1,0,2023-07-08 08:00:25.605326848,http,0.354256,9.0,10.0,4.0,4.0,25.405346,28.228162,53.633507,1.111111,296.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,27403.899452,64896.0,64320.0,502.0,502.0,client->server,0,benign
CnIdnK2wQyVh82eXba,192.168.100.218,192.168.100.49,1,0,2023-09-07 22:43:06.125721856,,0.000333,1.0,1.0,0.0,0.0,3002.365068,3002.365068,6004.730136,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
C6wJRl25jEfcmUIgl,192.168.100.218,192.168.100.31,1,0,2023-09-07 06:25:18.886523904,,0.000868,1.0,1.0,0.0,0.0,1151.964845,1151.964845,2303.92969,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CQ4Af5sRJ6GtK5L4,192.168.100.23,192.168.100.218,1,0,2023-07-21 18:04:17.076163072,ssl,15.06709,10.0,9.0,3.0,5.0,0.663698,0.597328,1.261027,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,3.0,5.0,18.0,1078.443147,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CBbg7ClMwhsUnVIH3,192.168.100.99,192.168.100.218,1,0,2023-07-21 01:30:39.690818048,http,0.568948,12.0,11.0,5.0,4.0,21.091557,19.333928,40.425485,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,22.0,17962.976322,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CVTiKH2EY8TqPC0Zoc,192.168.100.23,23.197.7.132,1,0,2023-07-05 05:01:25.239250944,ssl,10.447433,7.0,8.0,2.0,3.0,0.670021,0.765738,1.435759,1.142857,232.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,2.0,3.0,14.0,75.808096,64896.0,65160.0,506.0,506.0,client->internet,0,benign
b_CkTw2g2WpX3Tzv6d9b,192.168.100.115,192.168.100.189,1,0,2023-09-12 22:06:03.368113920,ftp-data,0.025189,4.0,3.0,0.0,1.0,158.799962,119.099972,277.899934,0.75,136.0,32.0,40.0,104.0,32.0,40.0,2.0,2.0,0.0,0.0,1.0,6.0,88530.978893,64896.0,64320.0,502.0,503.0,client->server,0,benign
b_C59aTa1EP9W5SJSor3,192.168.100.49,172.217.16.74,1,0,2023-07-20 07:26:42.301762048,http,0.846549,7.0,6.0,1.0,2.0,8.268868,7.087601,15.356469,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,2.0,2.0,0.0,1.0,2.0,12.0,1163.547813,64896.0,65535.0,502.0,261.0,client->internet,0,benign
